0.000000000000000000e+00,0.000000000000000000e+00,-1.134156457779250671e+00,1.885196419419340325e-02,9.955609833399563582e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.330230048319596126e-01,0.000000000000000000e+00,1.134156457779251337e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.955609833399573991e-03,1.885196419419341018e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.134156457779250671e+00,-1.885196419419340325e-02,9.955609833399563582e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.134156457779251337e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.955609833399573991e-03,-1.885196419419341018e-02
1.134156457779250671e+00,1.134156457779250671e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.880757402759296856e-02,-4.536625831117003571e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.817417985263516389e-01,1.134156457779250893e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.885196419419341018e-02,9.955609833399561848e-03,1.134156457779250671e+00,-1.134156457779250671e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.880757402759296856e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.134156457779250893e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.885196419419341018e-02,9.955609833399561848e-03
-5.361196274174358405e+04,0.000000000000000000e+00,5.355242696968167729e+04,0.000000000000000000e+00,1.134156457779251337e+00,0.000000000000000000e+00,-5.953577206190294646e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.134156457779251337e+00,1.134156457779250893e+00,1.073429970276109671e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.536625831117005347e+00,0.000000000000000000e+00,-5.361196274174358405e+04,0.000000000000000000e+00,-5.355242696968167729e+04,0.000000000000000000e+00,1.134156457779251337e+00,0.000000000000000000e+00,-5.953577206190294646e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.134156457779251337e+00,-1.134156457779250893e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.953577206190294646e+01,0.000000000000000000e+00,-1.134156457779251337e+00,0.000000000000000000e+00,-1.134156457779250893e+00,0.000000000000000000e+00,-5.361196274174358405e+04,5.355242696968167729e+04,-1.134156457779251337e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.073429970276109816e+05,0.000000000000000000e+00,-4.536625831117005347e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.953577206190294646e+01,0.000000000000000000e+00,-1.134156457779251337e+00,0.000000000000000000e+00,1.134156457779250893e+00,0.000000000000000000e+00,-5.361196274174358405e+04,-5.355242696968167729e+04,-1.134156457779251337e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.355242696968167729e+04,0.000000000000000000e+00,-5.361196274174358405e+04,0.000000000000000000e+00,1.134156457779250893e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.355242696968167729e+04,-5.361196274174358405e+04,-1.134156457779250893e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.144478509669743362e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.355242696968167729e+04,0.000000000000000000e+00,-5.361196274174358405e+04,0.000000000000000000e+00,-1.134156457779250893e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.355242696968167729e+04,-5.361196274174358405e+04,1.134156457779250893e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.134156457779251337e+00,0.000000000000000000e+00,9.955609833399573991e-03,0.000000000000000000e+00,1.885196419419341018e-02,0.000000000000000000e+00,1.134156457779251337e+00,1.134156457779250893e+00,2.880757402759298244e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.536625831117005347e+00,0.000000000000000000e+00,1.817417985263517499e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.134156457779251337e+00,0.000000000000000000e+00,9.955609833399573991e-03,0.000000000000000000e+00,-1.885196419419341018e-02,0.000000000000000000e+00,1.134156457779251337e+00,-1.134156457779250893e+00,2.880757402759298244e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.134156457779251337e+00,0.000000000000000000e+00,-1.134156457779250893e+00,0.000000000000000000e+00,2.880757402759298244e-02,0.000000000000000000e+00,-1.134156457779251337e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.955609833399573991e-03,1.885196419419341018e-02,4.536625831117005347e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.817417985263517499e-01,0.000000000000000000e+00,-1.134156457779251337e+00,0.000000000000000000e+00,1.134156457779250893e+00,0.000000000000000000e+00,2.880757402759298244e-02,0.000000000000000000e+00,-1.134156457779251337e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.955609833399573991e-03,-1.885196419419341018e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.134156457779250893e+00,0.000000000000000000e+00,1.885196419419341018e-02,0.000000000000000000e+00,9.955609833399561848e-03,-1.134156457779250893e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.885196419419341018e-02,9.955609833399561848e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.330230048319595570e-01,0.000000000000000000e+00,-1.134156457779250893e+00,0.000000000000000000e+00,-1.885196419419341018e-02,0.000000000000000000e+00,9.955609833399561848e-03,1.134156457779250893e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.885196419419341018e-02,9.955609833399561848e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.361196274174358405e+04,-5.355242696968167729e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.134156457779250671e+00,-5.361196274174358405e+04,0.000000000000000000e+00,-5.355242696968167729e+04,0.000000000000000000e+00,-1.134156457779251337e+00,0.000000000000000000e+00,2.144478509669743362e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.361196274174358405e+04,5.355242696968167729e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.134156457779250671e+00,-5.361196274174358405e+04,0.000000000000000000e+00,5.355242696968167729e+04,0.000000000000000000e+00,1.134156457779251337e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.355242696968167729e+04,-5.361196274174358405e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.134156457779250671e+00,0.000000000000000000e+00,-5.953577206190294646e+01,0.000000000000000000e+00,1.134156457779251337e+00,0.000000000000000000e+00,-1.134156457779250893e+00,0.000000000000000000e+00,1.073429970276109671e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.536625831117003571e+00,5.355242696968167729e+04,-5.361196274174358405e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.134156457779250671e+00,0.000000000000000000e+00,-5.953577206190294646e+01,0.000000000000000000e+00,-1.134156457779251337e+00,0.000000000000000000e+00,-1.134156457779250893e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.953577206190291804e+01,-1.134156457779250671e+00,1.134156457779250671e+00,0.000000000000000000e+00,-5.355242696968167729e+04,0.000000000000000000e+00,-5.361196274174358405e+04,0.000000000000000000e+00,1.134156457779250893e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.073429970276109816e+05,0.000000000000000000e+00,4.536625831117003571e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.953577206190291804e+01,1.134156457779250671e+00,1.134156457779250671e+00,0.000000000000000000e+00,5.355242696968167729e+04,0.000000000000000000e+00,-5.361196274174358405e+04,0.000000000000000000e+00,1.134156457779250893e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.134156457779250671e+00,9.955609833399563582e-03,-1.885196419419340325e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.134156457779251337e+00,0.000000000000000000e+00,9.955609833399573991e-03,0.000000000000000000e+00,-1.885196419419341018e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.330230048319596126e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.134156457779250671e+00,9.955609833399563582e-03,1.885196419419340325e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.134156457779251337e+00,0.000000000000000000e+00,9.955609833399573991e-03,0.000000000000000000e+00,1.885196419419341018e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.134156457779250671e+00,-1.885196419419340325e-02,9.955609833399563582e-03,0.000000000000000000e+00,1.134156457779251337e+00,0.000000000000000000e+00,-1.134156457779250893e+00,0.000000000000000000e+00,2.880757402759298244e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.536625831117003571e+00,0.000000000000000000e+00,1.817417985263516944e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.134156457779250671e+00,1.885196419419340325e-02,9.955609833399563582e-03,0.000000000000000000e+00,-1.134156457779251337e+00,0.000000000000000000e+00,-1.134156457779250893e+00,0.000000000000000000e+00,2.880757402759298244e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.134156457779250671e+00,1.134156457779250671e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.880757402759296856e-02,0.000000000000000000e+00,1.134156457779250893e+00,0.000000000000000000e+00,-1.885196419419341018e-02,0.000000000000000000e+00,9.955609833399561848e-03,0.000000000000000000e+00,-4.536625831117003571e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.817417985263516389e-01,1.134156457779250671e+00,1.134156457779250671e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.880757402759296856e-02,0.000000000000000000e+00,1.134156457779250893e+00,0.000000000000000000e+00,1.885196419419341018e-02,0.000000000000000000e+00,9.955609833399561848e-03
-5.361196274174358405e+04,-5.355242696968167729e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.134156457779250671e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.953577206190294646e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.134156457779251337e+00,1.134156457779250893e+00,-5.361196274174358405e+04,5.355242696968167729e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.134156457779250671e+00,1.073429970276109671e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.536625831117003571e+00,-5.953577206190294646e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.134156457779251337e+00,1.134156457779250893e+00
-5.355242696968167729e+04,-5.361196274174358405e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.134156457779250671e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.361196274174358405e+04,-5.355242696968167729e+04,1.134156457779251337e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.355242696968167729e+04,-5.361196274174358405e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.134156457779250671e+00,0.000000000000000000e+00,2.144478509669743362e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.361196274174358405e+04,5.355242696968167729e+04,-1.134156457779251337e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.953577206190291804e+01,-1.134156457779250671e+00,1.134156457779250671e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.355242696968167729e+04,-5.361196274174358405e+04,-1.134156457779250893e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.953577206190291804e+01,-1.134156457779250671e+00,-1.134156457779250671e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.073429970276109816e+05,-4.536625831117003571e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.355242696968167729e+04,-5.361196274174358405e+04,-1.134156457779250893e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.134156457779250671e+00,9.955609833399563582e-03,-1.885196419419340325e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.134156457779251337e+00,1.134156457779250893e+00,2.880757402759298244e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.134156457779250671e+00,9.955609833399563582e-03,1.885196419419340325e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.536625831117003571e+00,1.817417985263516944e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.134156457779251337e+00,1.134156457779250893e+00,2.880757402759298244e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.134156457779250671e+00,-1.885196419419340325e-02,9.955609833399563582e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.134156457779251337e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.955609833399573991e-03,-1.885196419419341018e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.134156457779250671e+00,1.885196419419340325e-02,9.955609833399563582e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.330230048319596126e-01,0.000000000000000000e+00,-1.134156457779251337e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.955609833399573991e-03,1.885196419419341018e-02
-1.134156457779250671e+00,1.134156457779250671e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.880757402759296856e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.134156457779250893e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.885196419419341018e-02,9.955609833399561848e-03,-1.134156457779250671e+00,-1.134156457779250671e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.880757402759296856e-02,4.536625831117003571e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.817417985263516389e-01,-1.134156457779250893e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.885196419419341018e-02,9.955609833399561848e-03
-5.361196274174358405e+04,0.000000000000000000e+00,-5.355242696968167729e+04,0.000000000000000000e+00,-1.134156457779251337e+00,0.000000000000000000e+00,-5.953577206190294646e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.134156457779251337e+00,1.134156457779250893e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.361196274174358405e+04,0.000000000000000000e+00,5.355242696968167729e+04,0.000000000000000000e+00,-1.134156457779251337e+00,0.000000000000000000e+00,-5.953577206190294646e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.134156457779251337e+00,-1.134156457779250893e+00,1.073429970276109816e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.536625831117005347e+00,0.000000000000000000e+00
